date,open,high,low,close,volume,rsi_14,ema_12,ema_6,ema_26,ema_cross_signal_12_26,pred_proba,model_pred
2025-02-04 09:00:00,98391.0,98646.0,98361.0,98611.0,30.20508185,35.809248554913296,98638.77938296142,98481.80450559547,99067.46082807379,0,0.6,False
2025-02-04 09:10:00,98614.0,98682.0,98458.0,98634.0,3.33763839,37.7957472297095,98638.04409327506,98525.28893256819,99035.35261858684,0,0.34,False
2025-02-04 09:20:00,98633.0,98800.0,98624.0,98698.0,7.03298889,41.30841121495327,98647.26807892504,98574.63495183442,99010.36353572855,0,0.06,False
2025-02-04 09:30:00,98693.0,98871.0,98554.0,98754.0,6.194188049999999,36.43724696356275,98663.68837447504,98625.88210845315,98991.37364419311,0,0.11,False
2025-02-04 09:40:00,98757.0,98808.0,98656.0,98808.0,3.1613344100000003,44.31418522860493,98685.89016301733,98677.91579175225,98977.79041128991,0,0.1,False
2025-02-04 09:50:00,98806.0,98821.0,98380.0,98424.0,2.86147278,40.39900249376558,98645.59936870697,98605.36842268019,98936.76889934251,0,0.22,False
2025-02-04 10:00:00,98424.0,98826.0,98423.0,98675.0,8.60929505,53.08547336144117,98650.12254275205,98625.26315905729,98917.37861050232,0,0.46,False
2025-02-04 10:10:00,98670.0,98865.0,98664.0,98832.0,3.64238086,55.16483516483517,98678.10369002097,98684.33082789805,98911.05426898363,0,0.1,False
2025-02-04 10:20:00,98838.0,98907.0,98739.0,98825.0,3.0410622,54.64259395725866,98700.70312232545,98724.52201992719,98904.67987868853,0,0.13,False
2025-02-04 10:30:00,98832.0,98875.0,98739.0,98740.0,1.45597088,57.61460761460761,98706.74879581384,98728.94429994798,98892.48136915606,0,0.09,False
2025-02-04 10:40:00,98739.0,99014.0,98601.0,98954.0,11.63469103,54.86139842780305,98744.7874426117,98793.24592853428,98897.03830477413,0,0.34,False
2025-02-04 10:50:00,98953.0,98953.0,98715.0,98880.0,0.61580235,70.682302771855,98765.58937451759,98818.03280609591,98895.7762081242,0,0.09,False
2025-02-04 11:00:00,98879.0,99514.0,98805.0,99452.0,23.96778229,75.59893522626442,98871.19100920718,98999.16629006852,98936.97797048537,0,0.18,False
2025-02-04 11:10:00,99472.0,99472.0,99269.0,99332.0,3.13613881,70.89487402258905,98942.08470009838,99094.26163576322,98966.23886156053,0,0.01,False
2025-02-04 11:20:00,99313.0,99424.0,99229.0,99418.0,3.27825075,68.7936655798789,99015.30243854478,99186.75831125944,98999.70264959308,1,0.04,False
2025-02-04 11:30:00,99413.0,99456.0,99255.0,99255.0,8.32040483,63.57673808482729,99052.17898646096,99206.25593661389,99018.61356443803,0,0.07,False
2025-02-04 11:40:00,99272.0,99379.0,99259.0,99271.0,9.01079063,62.79589102277802,99085.84375777465,99224.75424043849,99037.30885596114,0,0.12,False
2025-02-04 11:50:00,99311.0,99311.0,99000.0,99056.0,2.5495705,56.29691409507923,99081.2524104247,99176.53874317036,99038.69338514919,0,0.02,False
2025-02-04 12:00:00,99111.0,99321.0,99111.0,99285.0,6.10365175,59.269335406140684,99112.5981934363,99207.52767369311,99056.93831958258,0,0.04,False
2025-02-04 12:10:00,99285.0,99475.0,99279.0,99471.0,26.90829639,72.0421052631579,99167.73693290763,99282.80548120936,99087.60955516905,0,0.03,False
2025-02-04 12:20:00,99472.0,99510.0,99300.0,99361.0,23.42196625,65.35362578334826,99197.4697124603,99305.1467722924,99107.8606992306,0,0.14,False
2025-02-04 12:30:00,99380.0,99849.0,99380.0,99620.0,23.26372214,66.86643835616438,99262.4743720818,99395.10483735171,99145.79694373203,0,0.12,False
2025-02-04 12:40:00,99597.0,99597.0,99269.0,99355.0,2.47809684,60.215882806476486,99276.70908406921,99383.64631239408,99161.29346641854,0,0.0,False
2025-02-04 12:50:00,99355.0,99628.0,99256.0,99461.0,3.04377662,63.785850860420645,99305.06153267395,99405.74736599576,99183.49395038754,0,0.0,False
2025-02-04 13:00:00,99453.0,99612.0,99376.0,99567.0,2.28362803,62.22576785001994,99345.35975841642,99451.81954713984,99211.90180591439,0,0.0,False
2025-02-04 13:10:00,99547.0,99599.0,99403.0,99517.0,1.33114693,62.82722513089005,99371.76594942927,99470.4425336713,99234.50167214296,0,0.03,False
2025-02-04 13:20:00,99531.0,99645.0,99448.0,99579.0,3.20922811,53.21844906234161,99403.64811105555,99501.45895262236,99260.02006679903,0,0.01,False
2025-02-04 13:30:00,99579.0,99608.0,99379.0,99449.0,1.40625222,52.9500756429652,99410.6253247393,99486.47068044454,99274.01858036948,0,0.01,False
2025-02-04 13:40:00,99454.0,99618.0,99438.0,99592.0,2.49358155,54.26470588235295,99438.52912093326,99516.62191460325,99297.57275960136,0,0.0,False
2025-02-04 13:50:00,99609.0,99609.0,99078.0,99110.0,25.73927201,46.92666384061043,99387.98617925122,99400.44422471662,99283.67848111237,0,0.27,False
2025-02-04 14:00:00,99110.0,99343.0,99059.0,99099.0,2.55369388,46.34664401019541,99343.52676705872,99314.31730336901,99269.99859362257,0,0.03,False
2025-02-04 14:10:00,99153.0,99216.0,98683.0,99094.0,21.10955658,50.886194029850756,99305.13803366506,99251.36950240645,99256.96166076163,0,0.41,False
2025-02-04 14:20:00,99093.0,99371.0,99021.0,99323.0,44.8508974,50.886194029850756,99307.88602848581,99271.83535886175,99261.85338959411,0,0.38,False
2025-02-04 14:30:00,99320.0,100474.0,99157.0,100396.0,113.38098086,65.25899043220059,99475.28817794954,99593.02525632983,99345.86424962418,0,0.17,False
2025-02-04 14:40:00,100316.0,100355.0,99765.0,99967.0,42.00512898,59.04477611940298,99550.93615057268,99699.87518309274,99391.87430520757,0,0.28,False
2025-02-04 14:50:00,99975.0,100288.0,99860.0,100087.0,21.16569434,57.271877919651196,99633.40751202304,99810.48227363767,99443.36509741443,0,0.23,False
2025-02-04 15:00:00,100084.0,100333.0,99598.0,100022.0,18.05944382,61.0760544669545,99693.1909717118,99870.91590974119,99486.22694205039,0,0.07,False
2025-02-04 15:10:00,99998.0,100089.0,98379.0,98776.0,61.57009827,41.74897615032523,99552.08466837152,99558.08279267227,99433.61753893555,0,0.41,False
2025-02-04 15:20:00,98780.0,99370.0,98723.0,99096.0,46.47221057,44.60481099656358,99481.91779631437,99426.05913762304,99408.60883234773,0,0.48,False
2025-02-04 15:30:00,99079.0,99454.0,98825.0,99332.0,6.413755569999999,47.96747967479675,99458.85351995831,99399.18509830217,99402.93410402568,0,0.03,False
2025-02-04 15:40:00,99332.0,99657.0,99080.0,99644.0,23.33987068,50.67694230368674,99487.33759381088,99469.13221307297,99420.79083706082,0,0.32,False
2025-02-04 15:50:00,99665.0,99669.0,99339.0,99446.0,4.74079776,49.969192852741834,99480.97796399382,99462.52300933783,99422.65818246371,0,0.02,False
2025-02-04 16:00:00,99440.0,99522.0,99122.0,99276.0,1.60557465,46.77287581699347,99449.44289261015,99409.23072095559,99411.79461339233,0,0.01,False
2025-02-04 16:10:00,99277.0,99994.0,99233.0,99695.0,15.599317419999998,56.05214152700186,99487.22090913168,99490.87908639685,99432.77279017809,0,0.16,False
2025-02-04 16:20:00,99702.0,99880.0,99600.0,99793.0,1.23798829,57.052845528455286,99534.26384618835,99577.19934742631,99459.45628720193,0,0.01,False
2025-02-04 16:30:00,99836.0,99880.0,99518.0,99526.0,2.35228334,54.16827479737553,99532.9924852363,99562.57096244737,99464.38545111289,0,0.0,False
2025-02-04 16:40:00,99519.0,99527.0,99254.0,99353.0,3.33096707,50.29262582910652,99505.30133366148,99502.69354460525,99456.13467695637,0,0.01,False
2025-02-04 16:50:00,99344.0,99344.0,99071.0,99071.0,12.54817051,34.71741637831603,99438.48574386741,99379.3525318609,99427.60618236702,0,0.11,False
2025-02-04 17:00:00,99089.0,99347.0,98939.0,99207.0,22.71875172,40.59871350816427,99402.87255250319,99330.10895132922,99411.26498367317,-1,0.37,False
2025-02-04 17:10:00,99207.0,99666.0,99160.0,99337.0,3.53627763,40.74531095755183,99392.73831365655,99332.07782237802,99405.76387377146,0,0.01,False
2025-02-04 17:20:00,99341.0,99370.0,98901.0,98933.0,29.53361234,37.59963561831018,99322.00934232477,99218.05558741288,99370.74432756616,0,0.3,False
2025-02-04 17:30:00,98949.0,99344.0,98949.0,99144.0,2.88714999,55.48271752085817,99294.62328965943,99196.89684815206,99353.94845145015,0,0.03,False
2025-02-04 17:40:00,99138.0,99351.0,99103.0,99271.0,0.60206147,52.766361049636416,99290.98893740412,99218.06917725147,99347.8041217131,0,0.02,False
2025-02-04 17:50:00,99239.0,99278.0,99033.0,99224.0,1.41284179,48.18426361802286,99280.68294703425,99219.76369803675,99338.63344603064,0,0.03,False
2025-02-04 18:00:00,99222.0,99242.0,98840.0,98880.0,7.70175469,37.29208250166334,99219.03941672128,99122.68835574054,99304.66059817652,0,0.07,False
2025-02-04 18:10:00,98880.0,99221.0,98840.0,99221.0,1.47210688,46.427437281676724,99219.34104491801,99150.77739695754,99298.46351683012,0,0.01,False
2025-02-04 18:20:00,99220.0,99290.0,99061.0,99127.0,2.72934484,47.57565896518061,99205.13473031523,99143.98385496967,99285.76251558344,0,0.05,False
2025-02-04 18:30:00,99127.0,99500.0,99002.0,99500.0,2.37516042,46.778989098116945,99250.49861795905,99245.70275354976,99301.63195887355,0,0.01,False
2025-02-04 18:40:00,99518.0,99629.0,99397.0,99474.0,3.56682888,44.602368866328256,99284.88344596536,99310.93053824983,99314.39996191995,0,0.02,False
2025-02-04 18:50:00,99474.0,99527.0,99322.0,99469.0,2.6065575,48.94170070553287,99313.20906966299,99356.09324160701,99325.85181659255,0,0.02,False
2025-02-04 19:00:00,99469.0,99800.0,99377.0,99792.0,1.94764235,57.72071755188182,99386.86921279176,99480.6380297193,99360.38131165977,1,0.06,False
2025-02-04 19:10:00,99792.0,100527.0,99792.0,100527.0,28.67955168,72.0873786407767,99562.27394928534,99779.59859265664,99446.79751079608,0,0.02,False
2025-02-04 19:20:00,100531.0,100785.0,100377.0,100500.0,33.75181463,70.28553498588013,99706.53949554914,99985.42756618331,99524.81250999637,0,0.11,False
2025-02-04 19:30:00,100516.0,100846.0,100216.0,100292.0,26.71198337,64.62480857580398,99796.61034238774,100073.01969013094,99581.6412129596,0,0.07,False
2025-02-04 19:40:00,100295.0,100605.0,99300.0,99675.0,17.37923091,60.667050028752165,99777.90105894348,99959.29977866495,99588.5566786663,0,0.07,False
2025-02-04 19:50:00,99674.0,99774.0,98884.0,98955.0,88.55322985000001,47.62979683972912,99651.30089602909,99672.35698476069,99541.62655432064,0,0.32,False
2025-02-04 20:00:00,98952.0,99338.0,98487.0,99338.0,24.21970534,50.78953570586849,99603.10075817847,99576.8264176862,99526.54310585244,0,0.43,False
2025-02-04 20:10:00,99241.0,99481.0,98222.0,98514.0,14.92828686,42.928286852589636,99435.54679538177,99273.16172691871,99451.53991282632,-1,0.3,False
2025-02-04 20:20:00,98514.0,98692.0,98021.0,98333.0,20.23724942,44.36895202800082,99265.92421147689,99004.54409065623,99368.68510446882,0,0.43,False
2025-02-04 20:30:00,98302.0,98808.0,98201.0,98767.0,10.18105808,45.41414141414142,99189.16664048044,98936.67435046873,99324.11583747114,0,0.42,False
2025-02-04 20:40:00,98767.0,99035.0,98755.0,98834.0,6.62168886,47.02417225269144,99134.52561886807,98907.33882176338,99287.81096062143,0,0.08,False
2025-02-04 20:50:00,98832.0,99085.0,98642.0,98681.0,22.52585059,41.29279183499894,99064.75244673452,98842.67058697384,99242.8620005754,0,0.5,False
2025-02-04 21:00:00,98697.0,98697.0,97717.0,98083.0,22.59584736,36.81516587677725,98913.71360877536,98625.62184783845,99156.94629682908,0,0.48,False
2025-02-04 21:10:00,98068.0,98307.0,97963.0,98034.0,18.96935422,36.510622297424334,98778.37305357915,98456.58703417031,99073.76508965656,0,0.33,False
2025-02-04 21:20:00,98025.0,98062.0,97232.0,97249.0,32.09212731,28.005535374502685,98543.08489149006,98111.5621672645,98938.59730523756,0,0.21,False
2025-02-04 21:30:00,97274.0,97337.0,96904.0,96975.0,13.011037109999998,16.616541353383468,98301.84106203004,97786.83011947465,98793.14565299774,0,0.06,False
2025-02-04 21:40:00,97000.0,97263.0,96593.0,97211.0,63.91886108,20.256827636100567,98134.01936017927,97622.30722819618,98675.94967870163,0,0.2,False
2025-02-04 21:50:00,97214.0,97214.0,96469.0,96531.0,20.19367371,18.663556073987678,97887.40099707477,97310.50516299727,98517.0645173163,0,0.13,False
2025-02-04 22:00:00,96540.0,96591.0,96247.0,96320.0,46.46348118,20.017873100983024,97646.26238214018,97027.50368785519,98354.3189975151,0,0.21,False
2025-02-04 22:10:00,96324.0,97298.0,96147.0,97185.0,31.57995309,34.58188153310104,97575.298938734,97072.50263418228,98267.70277547695,0,0.15,False
2025-02-04 22:20:00,97172.0,97201.0,96794.0,96996.0,8.413192989999999,28.885683375405705,97486.17602508262,97050.64473870162,98173.50256988607,0,0.06,False
2025-02-04 22:30:00,96996.0,97137.0,96834.0,96988.0,10.53045829,33.868921775898514,97409.53355968528,97032.74624192974,98085.68756470933,0,0.07,False
2025-02-04 22:40:00,97021.0,97786.0,97019.0,97776.0,18.8417881,44.78171257260633,97465.91301204139,97245.10445852124,98062.74774510124,0,0.09,False
2025-02-04 22:50:00,97782.0,97987.0,97464.0,97724.0,66.7810441,39.4752774974773,97505.61870249655,97381.9317560866,98037.65531953819,0,0.12,False
2025-02-04 23:00:00,97733.0,97990.0,97609.0,97989.0,3.26110386,41.80089268387347,97579.98505595862,97555.37982577615,98034.05122179461,0,0.01,False
2025-02-04 23:10:00,97989.0,98021.0,97674.0,97678.0,11.82393537,40.55733383543589,97595.06427811884,97590.41416126868,98007.67705721722,0,0.02,False
2025-02-04 23:20:00,97674.0,97939.0,97540.0,97567.0,6.53320529,44.65174129353233,97590.74669686978,97583.7244009062,97975.03431223817,0,0.0,False
2025-02-04 23:30:00,97583.0,97851.0,97524.0,97797.0,3.88225622,47.63236763236763,97622.47797427444,97644.66028636157,97961.84658540571,0,0.0,False
2025-02-04 23:40:00,97796.0,98018.0,97712.0,97997.0,2.24168525,58.46153846153846,97680.09674746299,97745.32877597255,97964.45054204232,0,0.01,False
2025-02-04 23:50:00,97994.0,98209.0,97786.0,97786.0,5.86660662,59.30686252008263,97696.3895555456,97756.94912569468,97951.23198337252,0,0.01,False
2025-02-05 00:00:00,97809.0,98114.0,97770.0,98104.0,7.228204059999999,60.058571750394236,97759.09885469243,97856.10651835334,97962.54813275233,0,0.0,False
2025-02-05 00:10:00,98091.0,98167.0,97761.0,97816.0,1.5292229,65.87595749938225,97767.85287704745,97844.64751310952,97951.69271551142,0,0.02,False
2025-02-05 00:20:00,97854.0,98209.0,97850.0,98202.0,0.91883613,72.28801515869256,97834.64474211707,97946.74822364966,97970.23399584391,0,0.08,False
2025-02-05 00:30:00,98168.0,98193.0,97966.0,98137.0,1.34282318,63.909994155464645,97881.16093563753,98001.10587403546,97982.5870331888,0,0.03,False
2025-02-05 00:40:00,98146.0,98339.0,98146.0,98223.0,13.61100333,68.48448327809581,97933.75156092405,98064.5041957396,98000.39540110074,0,0.03,False
2025-02-05 00:50:00,98186.0,98410.0,98183.0,98332.0,3.56245316,69.64912280701755,97995.02055155112,98140.93156838544,98024.95870472291,0,0.02,False
2025-02-05 01:00:00,98314.0,98937.0,98314.0,98875.0,26.80878162,67.30708661417323,98130.40200515864,98350.6654059896,98087.92472659529,1,0.4,False
2025-02-05 01:10:00,98832.0,98928.0,98392.0,98501.0,1.18271061,61.10952244781241,98187.41708128808,98393.61814713542,98118.52289499564,0,0.16,False
2025-02-05 01:20:00,98484.0,98484.0,98239.0,98239.0,2.33036438,53.57756153405838,98195.35291493607,98349.44153366816,98127.44712499596,0,0.0,False
2025-02-05 01:30:00,98242.0,98403.0,98079.0,98168.0,0.91416378,57.52919483712354,98191.14477417668,98297.60109547725,98130.45104166293,0,0.0,False
2025-02-05 01:40:00,98168.0,98265.0,98051.0,98213.0,1.89930223,60.13174404015056,98194.50711661104,98273.42935391233,98136.56577931753,0,0.02,False
2025-02-05 01:50:00,98211.0,98236.0,97721.0,97865.0,1.93006416,51.028433151845135,98143.81371405549,98156.73525279452,98116.44979566438,0,0.0,False
2025-02-05 02:00:00,97876.0,98051.0,97759.0,97857.0,1.11875423,47.75208734746307,98099.68852727773,98071.09660913894,98097.23129228184,0,0.0,False
2025-02-05 02:10:00,97865.0,97919.0,97466.0,97480.0,5.642457329999999,45.33536585365853,98004.35183077346,97902.21186367067,98051.51045581652,-1,0.0,False
2025-02-05 02:20:00,97476.0,97608.0,97187.0,97462.0,69.89810124,39.22818791946308,97920.91308757754,97776.43704547905,98007.84301464492,0,0.08,False
2025-02-05 02:30:00,97463.0,97730.0,97444.0,97716.0,2.20122008,48.302783435166326,97889.387997181,97759.16931819932,97986.2250135601,0,0.01,False
2025-02-05 02:40:00,97732.0,98000.0,97676.0,97935.0,2.18554967,45.19611370996761,97896.40522838391,97809.40665585666,97982.4305681112,0,0.01,False
2025-02-05 02:50:00,97901.0,98224.0,97809.0,98033.0,2.8466179300000003,48.15078236130868,97917.41980863253,97873.29046846903,97986.17645195482,0,0.0,False
2025-02-05 03:00:00,98032.0,98130.0,97887.0,97953.0,0.91273693,45.18888096935139,97922.89368422753,97896.06462033503,97983.71893699521,0,0.01,False
2025-02-05 03:10:00,97952.0,98033.0,97796.0,97960.0,0.96759885,43.12130177514793,97928.60234819252,97914.33187166788,97981.96197869927,0,0.0,False
2025-02-05 03:20:00,97987.0,98094.0,97935.0,97995.0,3.21760696,29.963570127504553,97938.81737154751,97937.3799083342,97982.92775805488,0,0.0,False
2025-02-05 03:30:00,97990.0,98330.0,97988.0,98273.0,4.40908443,44.57142857142858,97990.23008361712,98033.27136309586,98004.41459079155,0,0.0,False
2025-02-05 03:40:00,98253.0,98264.0,98083.0,98083.0,1.30892537,46.15384615384615,98004.50237844526,98047.47954506846,98010.2357322144,0,0.0,False
2025-02-05 03:50:00,98086.0,98168.0,97991.0,98091.0,0.46842776,48.04071246819338,98017.8097048383,98059.9139607632,98016.21827056889,1,0.0,False
2025-02-05 04:00:00,98079.0,98226.0,98033.0,98157.0,0.40153657,48.5901309164149,98039.22359640164,98087.65282911657,98026.64654682305,0,0.0,False
2025-02-05 04:10:00,98158.0,98214.0,98092.0,98124.0,0.47937562,57.74985038898863,98052.26612003216,98098.03773508326,98033.85791372503,0,0.03,False
2025-02-05 04:20:00,98113.0,98176.0,97952.0,97955.0,0.3935779899999999,52.674672489082965,98037.30210156567,98057.16981077376,98028.01658678244,0,0.0,False
2025-02-05 04:30:00,97955.0,98245.0,97955.0,98190.0,0.5701184499999999,71.00591715976331,98060.79408594019,98095.12129340983,98040.01535813189,0,0.05,False
2025-02-05 04:40:00,98180.0,98372.0,98160.0,98227.0,0.97825341,72.38150965476888,98086.36422656478,98132.80092386417,98053.86607234435,0,0.08,False
2025-02-05 04:50:00,98261.0,98261.0,98049.0,98075.0,0.7503111800000001,61.1698817672682,98084.61588401636,98116.28637418868,98055.431548467,0,0.01,False
2025-02-05 05:00:00,98072.0,98231.0,98037.0,98038.0,0.56529534,53.614035087719294,98077.4442095523,98093.9188387062,98054.14032265462,0,0.01,False
2025-02-05 05:10:00,98053.0,98088.0,97963.0,97963.0,0.61942526,47.50356633380885,98059.8374080827,98056.51345621872,98047.38918764316,0,0.01,False
2025-02-05 05:20:00,97951.0,98022.0,97890.0,97942.0,0.75353827,49.59046909903202,98041.70857606998,98023.79532587051,98039.58258115107,0,0.02,False
2025-02-05 05:30:00,97977.0,98027.0,97823.0,97826.0,1.03789758,45.38567493112947,98008.52264128998,97967.28237562178,98023.76164921395,-1,0.03,False
2025-02-05 05:40:00,97825.0,97997.0,97739.0,97997.0,1.39779845,50.062972292191425,98006.74992724537,97975.77312544413,98021.77930482774,0,0.01,False
2025-02-05 05:50:00,97997.0,98342.0,97988.0,98177.0,1.00403372,46.77852348993289,98032.9422461307,98033.26651817438,98033.27713409976,0,0.0,False
2025-02-05 06:00:00,98176.0,98183.0,97934.0,98088.0,1.98514978,50.179985601151905,98041.4126698029,98048.90465583884,98037.330679722,1,0.04,False
2025-02-05 06:10:00,98134.0,98252.0,98009.0,98037.0,3.67274191,48.1145251396648,98040.73379752554,98045.50332559916,98037.30618492777,0,0.0,False
2025-02-05 06:20:00,98037.0,98037.0,97849.0,97911.0,1.00742774,41.75603217158177,98020.77475175237,98007.0738039994,98027.95017122943,-1,0.02,False
2025-02-05 06:30:00,97954.0,97956.0,97623.0,97651.0,0.9017924,36.24200116346713,97963.88632840585,97905.33843142814,98000.02793632355,0,0.02,False
2025-02-05 06:40:00,97661.0,97952.0,97661.0,97811.0,0.46494718,45.78947368421053,97940.36535480495,97878.38459387724,97986.02586696624,0,0.0,False
2025-02-05 06:50:00,97805.0,97805.0,97633.0,97697.0,0.7201371,34.48709880427943,97902.92453098879,97826.56042419803,97964.61654348727,0,0.01,False
2025-02-05 07:00:00,97697.0,97697.0,97400.0,97501.0,25.43671129,29.233409610983983,97841.08998775974,97733.54316014145,97930.27457730302,0,0.02,False
2025-02-05 07:10:00,97524.0,97624.0,97465.0,97483.0,4.2224762,31.66047087980172,97785.99922041208,97661.95940010103,97897.14312713243,0,0.01,False
2025-02-05 07:20:00,97501.0,97699.0,97398.0,97699.0,1.12245684,40.546569994422754,97772.61472496408,97672.54242864359,97882.46585845595,0,0.0,False
2025-02-05 07:30:00,97697.0,97697.0,97548.0,97612.0,1.56214684,40.277008310249315,97747.90476727729,97655.24459188827,97862.43135042218,0,0.0,False
2025-02-05 07:40:00,97612.0,97927.0,97612.0,97872.0,2.09319246,48.28767123287672,97766.99634154231,97717.17470849161,97863.1401392798,0,0.01,False
2025-02-05 07:50:00,97876.0,97997.0,97876.0,97909.0,32.92605614,52.1119592875318,97788.84305822811,97771.98193463687,97866.53716599982,0,0.13,False
2025-02-05 08:00:00,97909.0,98044.0,97859.0,98026.0,3.79377471,50.75876504447933,97825.32874157763,97844.55852474063,97878.34922777761,0,0.0,False
2025-02-05 08:10:00,98020.0,98020.0,97853.0,97892.0,3.90347952,42.35924932975871,97835.58585825798,97858.11323195758,97879.36039609037,0,0.0,False
2025-02-05 08:20:00,97906.0,97935.0,97747.0,97847.0,1.04375126,43.38275672707304,97837.34188006446,97854.93802282684,97876.96332971331,0,0.0,False
2025-02-05 08:30:00,97846.0,97878.0,97747.0,97787.0,0.44193758,43.169398907103826,97829.59697543916,97835.52715916203,97870.29937936417,0,0.0,False
2025-02-05 08:40:00,97787.0,97787.0,97654.0,97741.0,1.10822868,45.142857142857146,97815.96667152544,97808.51939940146,97860.72164755942,0,0.0,False
2025-02-05 08:50:00,97731.0,97754.0,97619.0,97658.0,1.67474007,50.22250476795932,97791.66410667537,97765.51385671532,97845.70522922168,0,0.0,False
2025-02-05 09:00:00,97657.0,97915.0,97584.0,97798.0,11.04872095,49.58145524790727,97792.63885949455,97774.79561193951,97842.1715085386,0,0.05,False
2025-02-05 09:10:00,97809.0,98001.0,97809.0,97869.0,0.8238756300000001,55.6953642384106,97804.38672726462,97801.71115138536,97844.1588042024,0,0.02,False
2025-02-05 09:20:00,97867.0,97897.0,97822.0,97851.0,1.53949734,63.13813813813814,97811.55799999314,97815.79367956097,97844.66555944666,0,0.0,False
2025-02-05 09:30:00,97831.0,97831.0,97423.0,97431.0,21.77199388,48.50057670126875,97753.01061537882,97705.85262825784,97814.02366615432,0,0.03,False
2025-02-05 09:40:00,97431.0,97463.0,97318.0,97357.0,12.49234744,39.25879396984924,97692.08590532053,97606.1804487556,97780.170061254,0,0.01,False
2025-02-05 09:50:00,97356.0,97501.0,97354.0,97446.0,3.79667469,44.79297365119197,97654.22653527123,97560.414606254,97755.41672338333,0,0.0,False
2025-02-05 10:00:00,97450.0,97630.0,97388.0,97630.0,3.97323488,42.02898550724638,97650.49937599873,97580.29614732428,97746.1265957253,0,0.0,False
2025-02-05 10:10:00,97641.0,97735.0,97538.0,97703.0,2.73145495,43.37194337194338,97658.57639507584,97615.35439094591,97742.93203307898,0,0.01,False
2025-02-05 10:20:00,97704.0,97950.0,97701.0,97950.0,27.96363981,47.74346793349169,97703.4107958334,97710.96742210421,97758.27040099906,0,0.04,False
2025-02-05 10:30:00,97962.0,98056.0,97911.0,98056.0,7.19537352,54.95169082125603,97757.65528878212,97809.54815864586,97780.3244453695,0,0.01,False
2025-02-05 10:40:00,98056.0,98067.0,97961.0,97993.0,1.99067909,54.360812425328554,97793.86216743103,97861.96297046133,97796.07819015694,0,0.02,False
2025-02-05 10:50:00,97996.0,98035.0,97784.0,97784.0,3.83046024,49.917718047174986,97792.34491090318,97839.68783604381,97795.18350940457,0,0.0,False
2025-02-05 11:00:00,97781.0,98079.0,97754.0,98047.0,2.05126813,57.5,97831.52261691807,97898.91988288844,97813.83658278201,1,0.04,False
2025-02-05 11:10:00,98078.0,98197.0,97991.0,98075.0,6.65779617,60.503778337531486,97868.98067585376,97949.22848777745,97833.18202109446,0,0.0,False
2025-02-05 11:20:00,98063.0,98085.0,97948.0,97959.0,0.70948157,54.105048444671084,97882.82980264549,97952.02034841246,97842.50187138375,0,0.0,False
2025-02-05 11:30:00,97960.0,98197.0,97947.0,98036.0,1.91361352,54.24504321301474,97906.39444839233,97976.01453458033,97856.83506609607,0,0.02,False
2025-02-05 11:40:00,98036.0,98233.0,98036.0,98223.0,4.32199182,58.70786516853933,97955.1029947935,98046.58181041453,97883.9583945334,0,0.02,False
2025-02-05 11:50:00,98221.0,98291.0,98140.0,98271.0,5.21274477,73.80952380952381,98003.70253405605,98110.70129315324,97912.62814308648,0,0.0,False
2025-02-05 12:00:00,98292.0,98457.0,98282.0,98297.0,9.56861397,77.3892773892774,98048.82522112435,98163.92949510946,97941.10013248748,0,0.06,False
2025-02-05 12:10:00,98249.0,98748.0,98234.0,98687.0,12.548792640000002,80.76351016360933,98147.005956336,98313.37821079248,97996.35197452545,0,0.29,False
2025-02-05 12:20:00,98661.0,98712.0,98495.0,98588.0,2.39783837,74.79296066252587,98214.85119382277,98391.84157913749,98040.17775419023,0,0.2,False
2025-02-05 12:30:00,98588.0,98694.0,98480.0,98497.0,0.99310295,70.35897435897436,98258.25870246542,98421.88684224106,98074.01643906502,0,0.17,False
2025-02-05 12:40:00,98481.0,98481.0,98296.0,98296.0,0.43319817,59.08613445378152,98264.06505593227,98385.91917302934,98090.45966580094,0,0.02,False
2025-02-05 12:50:00,98280.0,98328.0,98056.0,98091.0,1.46062845,50.8736894658013,98237.43966271191,98301.65655216381,98090.49969055643,0,0.01,False
2025-02-05 13:00:00,98109.0,98335.0,98056.0,98315.0,13.927840690000002,57.43992606284658,98249.3720222947,98305.4689658313,98107.12934310781,0,0.08,False
2025-02-05 13:10:00,98309.0,98366.0,98135.0,98342.0,0.94849367,64.07669021190716,98263.62248040321,98315.9064041652,98124.52716954428,0,0.01,False
2025-02-05 13:20:00,98342.0,98600.0,98256.0,98441.0,9.8135773,60.83608360836084,98290.91132957194,98351.64743154657,98147.96960142988,0,0.34,False
2025-02-05 13:30:00,98466.0,98675.0,98458.0,98628.0,0.70626183,63.98583712696004,98342.77112502242,98430.60530824756,98183.52740873137,0,0.14,False
2025-02-05 13:40:00,98633.0,98712.0,98538.0,98687.0,0.47616459,68.95833333333334,98395.72941348051,98503.86093446254,98220.82167475126,0,0.13,False
2025-02-05 13:50:00,98735.0,98735.0,98553.0,98626.0,4.03981657,65.49369747899159,98431.15565756043,98538.7578103304,98250.83488402895,0,0.21,False
2025-02-05 14:00:00,98627.0,98659.0,98458.0,98498.0,2.93317293,57.45257452574525,98441.43940255114,98527.11272166457,98269.14341113792,0,0.44,False
2025-02-05 14:10:00,98542.0,98783.0,98446.0,98783.0,10.78960668,62.29586935638809,98493.98718677406,98600.22337261756,98307.20686216473,0,0.77,True
